,Title,Genre, Meta Score
7076,The Last Temptation of Christ,Drama,8.0
7077,Apollo 11,"History,Documentary",8.8
7078,Night Watch: Nochnoi Dozor,"Action,Fantasy",5.800000000000001
7079,All Eyez on Me,"Biography,Drama,Music",3.8000000000000003
7080,They Shall Not Grow Old,"History,War,Documentary",9.1
7081,Promised Land,Drama,5.5
7082,Smiley,"Drama,Thriller,Horror",2.5
7083,Black Sea,"Adventure,Thriller",6.2
7084,Breaking the Waves,"Drama,Romance",7.6000000000000005
7085,The Last Kiss,"Drama,Comedy,Romance",5.7
7086,Dolphin Tale,Drama,6.4
7087,Days of Thunder,"Action,Drama,Sport,Romance",6.0
7088,Jane Got a Gun,"Action,Drama,Western",4.9
7089,Albert Nobbs,Drama,5.7
7090,Night Moves,"Drama,Thriller",7.5
7091,Anon,"Sci-Fi,Thriller",5.4
7092,Cop Car,Thriller,6.6000000000000005
7093,Dragged Across Concrete,"Action,Adventure,Drama,Mystery,Thriller,Crime",6.0
7094,Free Willy,"Adventure,Drama,Family",7.9
7095,Mary and The Witch's Flower,"Adventure,Fantasy,Animation,Family",7.5
7096,The Water Horse,"Adventure,Fantasy,Family",7.1000000000000005
7097,Stalingrad,"Action,War",4.9
7098,Krisha,"Drama,Comedy,Family",8.6
7099,Sleeping with Other People,Comedy,6.4
7100,Blinded by the Light,"Biography,Drama,Comedy,Music,Musical",7.1000000000000005
7101,Osmosis Jones,"Action,Adventure,Thriller,Fantasy,Comedy,Crime,Animation",5.7
7102,"Yours, Mine and Ours","Comedy,Romance,Family",3.8000000000000003
7103,Furry Vengeance,"Comedy,Family",2.3000000000000003
7104,Short Cuts,"Drama,Comedy",7.9
7105,Beirut,"Drama,Thriller",6.9
7106,8 Heads in a Duffel Bag,"Comedy,Crime",1.5
7107,Brad's Status,"Drama,Comedy,Music",7.1000000000000005
7108,Hercules,"Adventure,Fantasy,Comedy,Romance,Animation,Family,Musical",7.4
7109,The Powerpuff Girls,"Action,Adventure,Drama,Fantasy,Comedy,Animation,Family",6.5
7110,The Recruit,"Action,Thriller",5.6000000000000005
7111,The Player,"Drama,Mystery,Thriller,Comedy,Romance,Crime",8.6
7112,Indignation,Drama,7.800000000000001
7113,Something's Gotta Give,"Comedy,Romance",6.6000000000000005
7114,Missing Link,"Adventure,Fantasy,Comedy,Animation,Family",6.800000000000001
7115,The General's Daughter,"Drama,Mystery,Thriller,Crime,War",4.7
7116,Kidnap,"Action,Drama,Mystery,Thriller",4.4
7117,Bleed for This,"Biography,Drama,Sport",6.2
7118,Elvis & Nixon,"History,Comedy",5.9
7119,U-571,"Action,Drama,War",6.2
7120,Winged Migration,Documentary,8.200000000000001
7121,The Birdcage,Comedy,7.2
7122,Alex Rider: Operation Stormbreaker,"Action,Adventure,Family",4.2
7123,The Grapes of Wrath,"Drama,History",9.600000000000001
7124,Network,Drama,8.3
7125,Between Two Ferns: The Movie,Comedy,5.9
7126,Center Stage,"Drama,Music",5.2
7127,Rage,"Action,Thriller,Crime",2.8000000000000003
7128,Minding the Gap,Documentary,9.0
7129,Vera Drake,"Drama,Crime",8.3
7130,Sound City,"Music,Documentary",7.6000000000000005
7131,Black Sheep,"Horror,Comedy",6.2
7132,Deliver Us from Evil,"Crime,Documentary",8.6
7133,Encounters at the End of the World,Documentary,8.0
7134,Son of Rambow,"Drama,Comedy,Family",6.6000000000000005
7135,Mirai,"Adventure,Drama,Fantasy,Animation,Family",8.1
7136,Venus in Fur,Drama,6.9
7137,Beyond Skyline,"Action,Adventure,Sci-Fi,Thriller,Horror",4.6000000000000005
7138,The Wild Parrots of Telegraph Hill,Documentary,8.0
7139,Coco Before Chanel,"Biography,Drama",6.5
7140,Barely Lethal,"Action,Adventure,Comedy",4.4
7141,Bloody Sunday,"Drama,History,War",9.0
7142,Tracks,"Adventure,Biography,Drama",7.800000000000001
7143,Dolphin Tale 2,"Drama,Family",5.800000000000001
7144,Touching the Void,"Adventure,Drama,Sport,Documentary",8.200000000000001
7145,The Yellow Sea,"Drama,Thriller,Crime",7.0
7146,A River Runs Through It,Drama,6.800000000000001
7147,Better Luck Tomorrow,"Drama,Crime",6.7
7148,A War,"Drama,War",8.1
7149,Thunderball,"Action,Adventure,Thriller",6.4
7150,Tyler Perry's The Single Moms Club,"Drama,Comedy",3.1
7151,Howards End,"Drama,Romance",8.9
7152,How to Survive a Plague,"History,Documentary,News",8.6
7153,C.S.A.: The Confederate States of America,"Drama,Comedy",6.2
7154,Young Frankenstein,Comedy,8.0
7155,Like Someone in Love,Drama,7.6000000000000005
7156,Particle Fever,Documentary,8.700000000000001
7157,Forbidden Lie$,"Drama,Documentary",8.5
7158,Nothing But the Truth,"Drama,Thriller",6.4
7159,Action Point,"Action,Adventure,Comedy",3.6
7160,Quinceañera,Drama,7.2
7161,Uncle Drew,"Sport,Comedy",5.7
7162,Bodied,"Drama,Comedy,Music",7.5
7163,Terri,Comedy,7.2
7164,Factotum,"Drama,Comedy,Romance",7.1000000000000005
7165,The Selfish Giant,Drama,8.3
7166,Sleep Tight,"Thriller,Horror",7.0
7167,The Boy Who Harnessed the Wind,Drama,6.800000000000001
7168,Borg vs. McEnroe,"Biography,Drama,Sport",6.300000000000001
7169,You Only Live Twice,"Action,Adventure,Thriller",6.1000000000000005
7170,Big Night,Drama,8.0
7171,Little Fish,"Drama,Thriller,Romance,Crime",7.7
7172,Higher Ground,Drama,7.4
7173,The Woman,"Drama,Thriller,Crime",5.800000000000001
7174,The Best Years of Our Lives,"Drama,Romance,War",9.200000000000001
7175,Like Father,"Drama,Comedy",5.2
7176,The Son of No One,"Action,Thriller,Crime",3.6
7177,Sweet Land,"Drama,Romance",7.5
7178,The Invisible War,"Drama,History,Crime,Documentary",7.5
7179,Boy,"Drama,Comedy",7.0
7180,Beneath the Planet of the Apes,"Action,Adventure,Sci-Fi",4.6000000000000005
7181,Rob the Mob,"Drama,Crime",6.300000000000001
7182,Dominion: Prequel to the Exorcist,"Thriller,Horror",5.5
7183,Alps,Drama,6.9
7184,The Sisterhood of the Traveling Pants 2,"Drama,Comedy,Romance",6.300000000000001
7185,It Happened One Night,"Comedy,Romance",8.700000000000001
7186,Rosetta,Drama,7.6000000000000005
7187,The Seagull,Drama,5.800000000000001
7188,Vanity Fair,"Drama,Romance",5.300000000000001
7189,Kung Fu Yoga,"Action,Adventure,Mystery,Comedy",5.0
7190,44 Inch Chest,"Drama,Crime",4.7
7191,Beats Rhymes & Life: The Travels of a Tribe Called Quest,"Music,Documentary",7.6000000000000005
7192,Simon Killer,Drama,6.300000000000001
7193,Down a Dark Hall,"Drama,Thriller,Fantasy,Horror",5.6000000000000005
7194,Thunder and the House of Magic,"Adventure,Fantasy,Comedy,Animation,Family",4.7
7195,Marwencol,Documentary,8.200000000000001
7196,Nanking,"History,War,Documentary",7.6000000000000005
7197,Countdown to Zero,Documentary,7.0
7198,Interview,"Drama,Music",6.4
7199,ABCs of Death 2,"Horror,Comedy",5.300000000000001
7200,God's Pocket,Drama,5.1000000000000005
7201,Henry's Crime,Comedy,4.9
7202,Harmontown,Documentary,6.1000000000000005
7203,Shadow Dancer,"Drama,Thriller",7.1000000000000005
7204,Potiche,Comedy,6.800000000000001
7205,Michael,Drama,6.4
7206,Diablo,"Action,Adventure,Thriller,Western",3.5
7207,Sleepover,Comedy,3.3000000000000003
7208,Stonewall,"Drama,History,Romance",3.0
7209,The Kingdom of Dreams and Madness,Documentary,7.5
7210,Teacher's Pet,"Fantasy,Comedy,Animation,Family,Musical",7.4
7211,Post Tenebras Lux,Drama,6.9
7212,So Close,"Action,Adventure,Drama,Thriller,Comedy,Romance,Crime",6.6000000000000005
7213,I'll Sleep When I'm Dead,"Drama,Mystery,Thriller,Crime",5.6000000000000005
7214,Family Weekend,"Drama,Comedy,Family",3.5
7215,Deliverance,"Adventure,Drama,Thriller",8.200000000000001
7216,Kandahar,"Biography,Drama,War",7.6000000000000005
7217,Travelers and Magicians,"Adventure,Drama",7.1000000000000005
7218,La Moustache,"Drama,Mystery,Thriller",7.1000000000000005
7219,The Return of the Living Dead,"Sci-Fi,Horror,Comedy",6.6000000000000005
7220,A Birder's Guide to Everything,Comedy,6.1000000000000005
7221,The Cake Eaters,"Drama,Romance",6.0
7222,Adult Beginners,"Drama,Comedy",5.7
7223,Fireworks,"Sci-Fi,Drama,Fantasy,Romance,Animation,Family",4.0
7224,Mea Maxima Culpa: Silence in the House of God,Documentary,7.300000000000001
7225,The Internet's Own Boy: The Story of Aaron Swartz,"Biography,Crime,Documentary,News",7.2
7226,Arachnophobia,"Thriller,Fantasy,Horror,Comedy",6.7
7227,Paper Clips,"War,Documentary",6.4
7228,Tumbledown,"Comedy,Romance,Music",6.0
7229,The Hole,"Adventure,Thriller,Fantasy",5.7
7230,Dare,Drama,5.4
7231,Gleason,Documentary,8.0
7232,Bukowski: Born into This,"Biography,Documentary",7.7
7233,The Eagle Huntress,"Adventure,Sport,Family,Documentary",7.2
7234,Waking Sleeping Beauty,Documentary,7.0
7235,Our Souls at Night,"Drama,Romance",6.9
7236,Once in a Lifetime: The Extraordinary Story of the New York Cosmos,"Sport,Documentary",6.7
7237,Plus One,"Drama,Comedy,Romance",6.6000000000000005
7238,Woodshock,"Drama,Thriller",3.9000000000000004
7239,Drive Hard,"Action,Comedy,Crime",2.9000000000000004
7240,ShowBusiness: The Road to Broadway,Documentary,7.300000000000001
7241,Crime After Crime,"Biography,Crime,Documentary,News",7.2
7242,Unexpected,"Drama,Comedy",6.5
7243,Mean Dreams,Thriller,6.4
7244,P.S.,"Drama,Fantasy,Comedy,Romance",5.5
7245,Welcome to Leith,"Thriller,Documentary",7.800000000000001
7246,Live-In Maid,Drama,7.800000000000001
7247,Lu Over the Wall,"Adventure,Fantasy,Comedy,Music,Animation,Family",6.2
7248,Orwell Rolls in His Grave,Documentary,4.9
7249,Black Nativity,"Drama,Musical",4.800000000000001
7250,Unbroken: Path to Redemption,"Biography,Drama",3.9000000000000004
7251,The Betrayal - Nerakhoon,Documentary,7.800000000000001
7252,The Hidden Blade,"Drama,Romance",7.6000000000000005
7253,Mad Detective,"Action,Thriller,Crime",6.800000000000001
7254,The Valet,"Drama,Comedy",6.800000000000001
7255,Oscar and Lucinda,"Drama,Romance",6.6000000000000005
7256,Something from Nothing: The Art of Rap,"Music,Documentary",6.6000000000000005
7257,My Best Friend,Comedy,6.5
7258,The Dirties,"Drama,Crime",6.5
7259,That Man: Peter Berlin,Documentary,6.4
7260,Sólo con tu pareja,"Comedy,Romance",6.1000000000000005
7261,What Would Jesus Buy?,"Comedy,Documentary",6.0
7262,The Love Punch,Comedy,4.4
7263,Brand Upon the Brain!,"Drama,Fantasy",7.9
7264,Sharkwater Extinction,Documentary,7.6000000000000005
7265,Golden Exits,Drama,7.1000000000000005
7266,Dandelion,"Drama,Romance",6.2
7267,7 Chinese Brothers,Comedy,5.6000000000000005
7268,Nomad,"Drama,History,War",4.9
7269,Bravetown,"Drama,Music",3.6
7270,Lorenzo's Oil,Drama,8.0
7271,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr.","Biography,Documentary",7.800000000000001
7272,Keep the Change,"Comedy,Romance",7.300000000000001
7273,All About Nina,"Drama,Comedy",7.0
7274,American Woman,Drama,6.7
7275,Juice,"Action,Drama,Thriller,Crime",6.0
7276,The Command,"Action,Drama,History,Thriller",5.5
7277,The Ticket,Drama,5.2
7278,Ride,Comedy,4.800000000000001
7279,One Child Nation,"History,Documentary",8.5
7280,Step,Documentary,8.1
7281,Deceptive Practices: The Mysteries and Mentors of Ricky Jay,Documentary,7.9
7282,Science Fair,Documentary,7.9
7283,Crude,Documentary,7.5
7284,Meeting Gorbachev,Documentary,7.300000000000001
7285,ABC Africa,Documentary,7.300000000000001
7286,Deep Blue,Documentary,7.1000000000000005
7287,Leap Year,Drama,7.1000000000000005
7288,Chasing Trane: The John Coltrane Documentary,"Biography,Music,Documentary",6.9
7289,Amour Fou,"Drama,Comedy",6.9
7290,Carol Channing: Larger Than Life,"Biography,Comedy,Musical,Documentary",6.7
7291,Sleeping Dogs Lie,"Drama,Comedy,Romance",6.300000000000001
7292,He liu,"Drama,Romance",5.5
7293,Oyster Farmer,"Drama,Comedy,Romance",5.1000000000000005
7294,Pervert Park,"Crime,Documentary",8.0
7295,The Escape,Drama,7.5
7296,When the Road Bends: Tales of a Gypsy Caravan,"Music,Documentary",7.300000000000001
7297,Burn Country,"Drama,Thriller,War",6.0
7298,"Happy, Happy","Drama,Comedy",6.0
7299,Go for Zucker,Comedy,6.0
7300,Outlaws and Angels,"Drama,Thriller,Western",4.0
7301,The Dark Knight Rises,"Action,Adventure,Drama,Thriller,Crime",7.800000000000001
7302,Mad Max: Fury Road,"Action,Adventure,Sci-Fi,Thriller",9.0
7303,Thor: Ragnarok,"Action,Adventure,Sci-Fi,Drama,Fantasy,Comedy",7.4
7304,The Amazing Spider-Man,"Action,Adventure,Thriller,Fantasy",6.6000000000000005
7305,Skyfall,"Action,Adventure,Thriller,Crime",8.1
7306,The Revenant,"Adventure,Drama,Thriller,Western",7.6000000000000005
7307,Her,"Sci-Fi,Drama,Comedy,Romance",9.0
7308,Drive,"Action,Drama",7.800000000000001
7309,Brokeback Mountain,"Drama,Romance,Western",8.700000000000001
7310,A Star Is Born,"Drama,Romance,Music,Musical",8.8
7311,The Grand Budapest Hotel,"Drama,Comedy",8.8
7312,Drag Me to Hell,"Thriller,Horror",8.3
7313,Mission: Impossible - Rogue Nation,"Action,Adventure,Thriller",7.5
7314,Shrek,"Adventure,Fantasy,Comedy,Animation,Family",8.4
7315,Finding Dory,"Adventure,Comedy,Animation,Family",7.7
7316,This Is the End,"Action,Sci-Fi,Fantasy,Comedy",6.7
7317,Mission: Impossible – Fallout,"Action,Adventure,Thriller",8.6
7318,Raiders of the Lost Ark,"Action,Adventure",8.5
7319,Kong: Skull Island,"Action,Adventure,Sci-Fi,Fantasy",6.2
7320,Coraline,"Adventure,Fantasy,Animation,Family",8.0
7321,Jupiter Ascending,"Action,Adventure,Sci-Fi,Fantasy",4.0
7322,Superbad,Comedy,7.6000000000000005
7323,Snow White and the Huntsman,"Action,Adventure,Drama,Fantasy",5.7
7324,Bridesmaids,Comedy,7.5
7325,Trainspotting,"Drama,Crime",8.3
7326,Corpse Bride,"Fantasy,Romance,Music,Animation",8.3
7327,The Twilight Saga: Breaking Dawn - Part 2,"Adventure,Drama,Thriller,Fantasy,Romance",5.2
7328,Straight Outta Compton,"Biography,Drama,Music",7.2
7329,28 Days Later...,"Action,Sci-Fi,Thriller,Horror",7.300000000000001
7330,The Other Guys,"Action,Comedy,Crime",6.4
7331,One Flew Over the Cuckoo's Nest,Drama,8.3
7332,The Predator,"Action,Adventure,Sci-Fi,Thriller,Horror",4.800000000000001
7333,Exodus: Gods and Kings,"Action,Adventure,Drama",5.2
7334,Haywire,"Action,Thriller",6.7
7335,Bruno,Comedy,5.4
7336,Eyes Wide Shut,"Drama,Mystery,Thriller,Romance",6.800000000000001
7337,Before Sunset,"Drama,Romance",9.0
7338,Percy Jackson & the Olympians: The Lightning Thief,"Adventure,Fantasy",4.7
7339,Eragon,"Action,Adventure,Fantasy,Family",3.8000000000000003
7340,The Iron Giant,"Action,Adventure,Sci-Fi,Drama,Comedy,Animation,Family",8.5
7341,Locke,"Drama,Thriller",8.1
7342,Pacific Rim: Uprising,"Action,Adventure,Sci-Fi",4.4
7343,Friends with Benefits,Comedy,6.300000000000001
7344,The Ides of March,Drama,6.7
7345,Beowulf,"Action,Adventure,Fantasy,Animation",5.9
7346,The Shallows,"Drama,Thriller,Horror",5.9
7347,Deepwater Horizon,"Action,Drama,Thriller",6.800000000000001
7348,Men in Black: International,"Action,Adventure,Sci-Fi,Comedy",3.8000000000000003
7349,Happy-Go-Lucky,"Drama,Comedy",8.4
7350,You're Next,"Thriller,Horror,Comedy",6.6000000000000005
7351,Mr. Nobody,"Sci-Fi,Drama,Fantasy,Romance",6.300000000000001
7352,American Made,"Action,Biography,Drama,History,Thriller,Comedy,Crime",6.5
7353,Vice,"Biography,Drama,History,Comedy",6.1000000000000005
7354,What We Do in the Shadows,"Horror,Comedy",7.6000000000000005
7355,Fifty Shades Darker,"Drama,Romance",3.3000000000000003
7356,A Scanner Darkly,"Sci-Fi,Drama,Mystery,Thriller,Crime,Animation",7.300000000000001
7357,Nine,"Drama,Romance,Musical",4.9
7358,The Walk,"Adventure,Biography,Drama,Thriller",7.0
7359,Wild,"Biography,Drama",7.6000000000000005
7360,Shaun the Sheep Movie,"Adventure,Comedy,Animation,Family",8.1
7361,The Thin Red Line,"Action,Drama,War",7.800000000000001
7362,Neighbors 2: Sorority Rising,Comedy,5.800000000000001
7363,A Prophet,"Drama,Crime",9.0
7364,Downfall,"Biography,Drama,History,War",8.200000000000001
7365,Molly's Game,"Biography,Drama,Crime",7.1000000000000005
7366,The Killing of a Sacred Deer,"Drama,Mystery,Thriller,Horror",7.300000000000001
7367,The Purge: Election Year,"Action,Sci-Fi,Thriller,Horror",5.5
7368,Alien 3,"Action,Sci-Fi,Thriller",5.9
7369,Good Time,"Drama,Thriller,Crime",8.0
7370,"Two Days, One Night",Drama,8.9
7371,Mad Max,"Action,Adventure,Thriller",7.300000000000001
7372,Creed II,"Action,Drama,Sport",6.6000000000000005
7373,Only Lovers Left Alive,"Drama,Horror,Romance",7.9
7374,Frank,"Drama,Mystery,Comedy,Music",7.5
7375,Pete's Dragon,"Adventure,Fantasy,Family",7.1000000000000005
7376,The Eye,"Drama,Thriller,Horror",3.6
7377,Natural Born Killers,"Action,Drama,Thriller,Romance,Crime",7.4
7378,Margin Call,Thriller,7.6000000000000005
7379,Hush,"Thriller,Horror",6.7
7380,Dazed and Confused,"Drama,Comedy",7.800000000000001
7381,Ouija: Origin of Evil,"Thriller,Horror",6.5
7382,The Family Stone,"Drama,Comedy,Romance",5.6000000000000005
7383,Journey to the Center of the Earth,"Action,Adventure,Sci-Fi,Thriller,Family",5.7
7384,Turbo,"Adventure,Sport,Comedy,Animation,Family",5.800000000000001
7385,Inside Job,Documentary,8.8
7386,Gnomeo and Juliet,"Fantasy,Romance,Animation,Family",5.300000000000001
7387,The Nightmare Before Christmas,"Fantasy,Animation,Family,Musical",8.200000000000001
7388,Meet the Robinsons,"Adventure,Sci-Fi,Comedy,Animation,Family",6.1000000000000005
7389,Romeo + Juliet,"Drama,Romance,Crime",6.0
7390,Don't Be Afraid of the Dark,"Thriller,Horror",5.6000000000000005
7391,Flightplan,"Drama,Mystery,Thriller",5.300000000000001
7392,Waitress,"Drama,Comedy,Romance",7.5
7393,Teen Titans Go! To the Movies,"Action,Sci-Fi,Comedy,Animation,Family,Musical",6.9
7394,The Wife,Drama,7.7
7395,In the Loop,Comedy,8.3
7396,Hunger,"Drama,History",8.200000000000001
7397,The Double,"Drama,Thriller,Comedy",6.800000000000001
7398,Magic Mike XXL,"Drama,Comedy,Music",6.0
7399,Bachelorette,Comedy,5.300000000000001
7400,Our Idiot Brother,Comedy,6.0
7401,Alvin and the Chipmunks: The Road Chip,"Adventure,Fantasy,Comedy,Music,Animation,Family",3.3000000000000003
7402,2046,"Sci-Fi,Drama,Fantasy,Romance",7.800000000000001
7403,Lions for Lambs,"Drama,War",4.7
7404,Somewhere,"Drama,Comedy",6.7
7405,Dead Snow,"Thriller,Horror,Comedy",6.1000000000000005
7406,The Mountain Between Us,"Action,Adventure,Drama,Thriller,Romance",4.800000000000001
7407,Winter Sleep,Drama,8.8
7408,The Sisters Brothers,"Adventure,Drama,Comedy,Crime,Western",7.800000000000001
7409,G-Force,"Action,Adventure,Fantasy,Comedy,Family",4.1000000000000005
7410,Free Birds,"Adventure,Comedy,Animation,Family",3.8000000000000003
7411,Mary Queen of Scots,"Biography,Drama,History",6.0
7412,The Beaver,"Drama,Comedy",6.0
7413,Happy Feet Two,"Comedy,Music,Animation,Family",5.0
7414,The 15:17 to Paris,"Biography,Drama,History,Thriller",4.5
7415,The King of Kong: A Fistful of Quarters,"Sport,Documentary",8.3
7416,The House of the Devil,"Thriller,Horror",7.300000000000001
7417,24 Hour Party People,"Biography,Drama,Comedy,Music",8.5
7418,Arbitrage,"Drama,Thriller",7.300000000000001
7419,The Company Men,Drama,6.9
7420,The Spiderwick Chronicles,"Adventure,Fantasy,Family",6.2
7421,Crawl,"Action,Adventure,Drama,Thriller,Horror",6.0
7422,Free Solo,Documentary,8.3
7423,Rumor Has It...,"Comedy,Romance",3.5
7424,Searching for Sugar Man,"Biography,Music,Documentary",7.9
7425,How Do You Know,"Drama,Comedy,Romance",4.6000000000000005
7426,Notorious,"Biography,Drama,Music",6.0
7427,[REC] 3: Genesis,"Thriller,Horror",4.5
7428,Talk to Her,Drama,8.6
7429,Always Be My Maybe,"Comedy,Romance",6.4
7430,Central Station,Drama,8.0
7431,The Piano Teacher,"Drama,Music",7.9
7432,Star Trek: Insurrection,"Action,Adventure,Sci-Fi,Thriller",6.4
7433,Embrace of the Serpent,"Adventure,Drama,History",8.200000000000001
7434,Friends with Kids,Comedy,5.5
7435,Ain't Them Bodies Saints,"Drama,Romance,Crime",7.4
7436,Greta,"Drama,Mystery,Thriller,Horror",5.4
7437,Redacted,"Drama,Crime,War",5.2
7438,Black Death,"Adventure,Drama,Mystery,Horror",7.1000000000000005
7439,Far from the Madding Crowd,"Drama,Romance",7.1000000000000005
7440,Hollywoodland,"Biography,Drama,History,Mystery,Thriller,Crime",6.2
7441,Manhunter,"Thriller,Crime",7.5
7442,Hotel for Dogs,"Comedy,Family",5.1000000000000005
7443,Capernaum,Drama,7.5
7444,Sin Nombre,"Adventure,Drama,Thriller,Crime",7.7
7445,A Royal Affair,"Drama,History,Romance",7.300000000000001
7446,Truth,"Biography,Drama",6.6000000000000005
7447,Coffee and Cigarettes,"Drama,Comedy,Music",6.5
7448,The Last Mimzy,"Adventure,Sci-Fi,Drama,Fantasy,Family",5.9
7449,High Noon,"Action,Drama,Thriller,Western",8.9
7450,The Bay,"Sci-Fi,Thriller,Horror",6.5
7451,Little Shop of Horrors,"Sci-Fi,Horror,Comedy,Musical",8.1
7452,Nine Queens,"Thriller,Crime",8.0
7453,Book Club,"Drama,Comedy,Romance",5.300000000000001
7454,Bad Education,"Drama,Mystery,Thriller,Fantasy,Romance,Crime",8.1
7455,The Motorcycle Diaries,"Adventure,Biography,Drama",7.5
7456,King of California,"Drama,Comedy",6.300000000000001
